"Year","CH","10","#","High","Artist"
"1963","2","-","1","93","George Maharis"
"1963","2","-","1","93","Duane Eddy"
"1963","2","-","1","93","Marty Robbins"
"1963","2","-","1","93","Peter, Paul & Mary"
"1963","2","-","1","93","Carla Thomas"
"1963","1","-","1","93","The Allisons"
"1963","1","-","1","93","Dick & DeeDee"
"1963","1","-","1","93","Morty Jay & The Surfin' Cats"
"1963","1","-","1","93","Lonnie Mack"
"1963","1","-","1","93","Henry Mancini & His Orchestra"
"1963","4","-","2","94","Cookie & His Cupcakes"
"1963","2","-","2","94","Birdlegs & Pauline"
"1963","2","-","2","94","The Shepherd Sisters"
"1963","4","-","1","94","The Tokens"
"1963","3","-","1","94","The Hearts"
"1963","3","-","1","94","Carole King"
"1963","3","-","1","94","Ricky Nelson"
"1963","2","-","1","94","The Dovells"
"1963","2","-","1","94","James MacArthur"
"1963","1","-","1","94","The Astronauts"
"1963","3","-","3","95","Jimmy McGriff"
"1963","4","-","1","95","Wilson Pickett"
"1963","3","-","1","95","The Demensions"
"1963","2","-","1","95","Bobby Callender"
"1963","1","-","1","95","The Four Pennies"
"1963","1","-","1","95","Dave Dudley"
"1963","1","-","1","95","Rolf Harris"
"1963","1","-","1","95","Sonny James"
"1963","1","-","1","95","Junior Parker"
"1963","3","-","1","96","Patsy Cline"
"1963","2","-","1","96","Vic Dana"
"1963","1","-","1","96","Herb Alpert's Tijuana Brass"
"1963","1","-","1","96","Mike Clifford"
"1963","2","-","1","96","Pookie Hudson"
"1963","1","-","1","96","Jimmy Smith"
"1963","3","-","2","97","Jerry Landis (Paul Simon)"
"1963","2","-","1","97","Jackie DeShannon"
"1963","2","-","1","97","Randy & The Rainbows"
"1963","2","-","1","97","The Valentinos"
"1963","1","-","1","97","Paul Anka"
"1963","1","-","1","97","Johnny Caswell"
"1963","1","-","1","97","Joe Harnell"
"1963","1","-","1","97","The Sherrys"
"1963","1","-","1","97","The Shirelles"
"1963","2","-","1","98","Ben Colder"
"1963","2","-","1","98","Bobby Comstock"
"1963","2","-","1","98","Bobby Rydell"
"1963","1","-","1","98","Richard Chamberlain"
"1963","1","-","1","98","Chubby Checker"
"1963","1","-","1","98","Dick Dale & His Del-Tones"
"1963","1","-","1","98","Inez Foxx"
"1963","1","-","1","98","Patti Page"
"1963","1","-","1","98","Johnnie Taylor"
"1963","2","-","2","99","Danny & The Juniors"
"1963","2","-","1","99","Tony Bennett"
"1963","1","-","1","99","James Brown"
"1963","1","-","1","99","The Dartells"
"1963","1","-","1","99","Percy Mayfield"
"1963","1","-","1","99","Jimmy McGriff"
"1963","1","-","1","99","Tammy Montgomery"
"1963","1","-","1","99","Bobby Vee"
"1963","1","-","1","100","Steve Alaimo"
"1963","1","-","1","100","The Charmettes"
"1963","1","-","1","100","Joey Dee"
"1963","1","-","1","100","Ricky Nelson"
"1963","1","-","1","100","Ray Price"
"1963","1","-","1","100","The Shirelles"
"1963","1","-","1","100","Baby Washington"
"1963","1","-","1","100","Lawrence Welk"
"1963","1","-","1","100","Mary Wells"
"1964","15","12","7","1","The Beatles"
"1964","10","6","5","1","The Beatles"
"1964","13","9","4","1","Bobby Vinton"
"1964","13","8","4","1","The Supremes"
"1964","15","8","3","1","Roy Orbison"
"1964","11","8","3","1","The Animals"
"1964","13","7","3","1","The Dixie Cups"
"1964","11","7","3","1","The Beatles"
"1964","15","11","2","1","The Beatles"
"1964","15","9","2","1","The Beach Boys"
"1964","14","9","2","1","The Supremes"
"1964","14","9","2","1","The Supremes"
"1964","13","9","2","1","Manfred Mann"
"1964","15","8","2","1","Mary Wells"
"1964","13","8","2","1","The Beatles"
"1964","12","7","2","1","The 4 Seasons"
"1964","22","13","1","1","Louis Armstrong"
"1964","15","9","1","1","Bobby Vinton"
"1964","15","8","1","1","Dean Martin"
"1964","12","8","1","1","Peter & Gordon"
"1964","12","7","1","1","Lorne Greene"
"1964","14","6","1","1","The Beatles"
"1964","12","5","1","1","The Shangri-Las"
"1964","11","7","4","2","The Beatles"
"1964","13","5","3","2","Lesley Gore"
"1964","14","7","2","2","Martha & the Vandellas"
"1964","12","7","2","2","The Newbeats"
"1964","12","6","2","2","Johnny Rivers"
"1964","15","8","1","2","J. Frank Wilson & The Cavaliers"
"1964","15","8","1","2","The Zombies"
"1964","12","5","1","2","Millie Small"
"1964","11","5","1","2","The Beatles"
"1964","13","6","3","3","The Four Seasons"
"1964","15","7","2","3","Terry Stafford"
"1964","13","7","2","3","The Beatles"
"1964","14","6","2","3","The Murmaids"
"1964","14","5","2","3","The Marketts"
"1964","15","4","2","3","Jay & the Americans"
"1964","15","6","1","3","Ray Charles Singers"
"1964","11","5","1","3","Jan & Dean"
"1964","10","5","1","3","The Dave Clark Five"
"1964","17","6","3","4","Gale Garnett"
"1964","11","5","3","4","The Dave Clark Five"
"1964","14","6","2","4","The Rip Chords"
"1964","13","5","2","4","The Trashmen"
"1964","12","5","2","4","Gerry & The Pacemakers"
"1964","9","2","2","4","The Beatles"
"1964","16","6","1","4","Al (He's the King) Hirt"
"1964","13","6","1","4","Ronny & The Daytonas"
"1964","16","5","1","4","Bobby Rydell"
"1964","14","5","1","4","The Drifters"
"1964","10","4","1","4","The Dave Clark Five"
"1964","11","6","3","5","The Shangri-Las"
"1964","11","6","2","5","Major Lance"
"1964","19","5","2","5","Barbra Streisand"
"1964","12","5","2","5","Bobby Freeman"
"1964","12","4","2","5","Stan Getz"
"1964","13","5","1","5","Betty Everett"
"1964","13","5","1","5","The Honeycombs"
"1964","11","4","1","5","The Beach Boys"
"1964","10","4","1","5","The Rivieras"
"1964","13","6","3","6","The Rolling Stones"
"1964","14","5","3","6","Little Anthony & The Imperials"
"1964","13","5","3","6","Dusty Springfield"
"1964","14","6","2","6","The Serendipity Singers"
"1964","13","5","2","6","Dionne Warwick"
"1964","12","5","2","6","Diane Renay"
"1964","13","3","2","6","Betty Everett"
"1964","14","5","1","6","The Dave Clark Five"
"1964","10","4","1","6","The 4 Seasons"
"1964","12","3","1","6","The Reflections"
"1964","11","3","1","6","Rick Nelson"
"1964","11","3","1","6","Dean Martin"
"1964","15","5","3","7","The Kinks"
"1964","16","4","2","7","Gene Pitney"
"1964","14","3","2","7","Chad Stuart & Jeremy Clyde"
"1964","11","4","1","7","Roger Miller"
"1964","15","3","1","7","Billy J. Kramer with the Dakotas"
"1964","13","3","1","7","Johnny Tillotson"
"1964","14","5","2","8","Jan & Dean"
"1964","14","3","2","8","Shirley Ellis"
"1964","11","3","2","8","The Beach Boys"
"1964","11","2","2","8","The Ventures"
"1964","14","3","1","8","Dionne Warwick"
"1964","9","2","1","8","Dale & Grace"
"1964","12","1","1","8","Martha & The Vandellas"
